"","filename","value","index","date","year","month","day"
"44","Moley_newsweek_1942-09-28_20_13.txt","of a new plane would draw heavily upon the strained re- sources",1,"1942-09-28","1942","09","28"
"45","Moley_newsweek_1942-09-28_20_13.txt","of an already overburdened in- dustry. This apparently became clear not only",1,"1942-09-28","1942","09","28"
"46","Moley_newsweek_1942-09-28_20_13.txt","to the industry but to the various authorities in the government. There",1,"1942-09-28","1942","09","28"
"47","Moley_newsweek_1942-09-28_20_13.txt","is no disposition to deny that vastly bigger planes can be built",1,"1942-09-28","1942","09","28"
"48","Moley_newsweek_1942-09-28_20_13.txt","than any that now exist, or to deny that they will fly",1,"1942-09-28","1942","09","28"
"49","Moley_newsweek_1942-09-28_20_13.txt","and that*they will carry a lot of stuff. When a certain manufacturer",1,"1942-09-28","1942","09","28"
"50","Moley_newsweek_1942-09-28_20_13.txt","was asked how big a cargo plane could be built, his answer",1,"1942-09-28","1942","09","28"
"51","Moley_newsweek_1942-09-28_20_13.txt","was: “Just tell me how much land or water is available to",1,"1942-09-28","1942","09","28"
"52","Moley_newsweek_1942-09-28_20_13.txt","take off from or to land in.” Such ques- tions as this,",1,"1942-09-28","1942","09","28"
"53","Moley_newsweek_1942-09-28_20_13.txt","as well as the number and type of cargo planes that will",1,"1942-09-28","1942","09","28"
"54","Moley_newsweek_1942-09-28_20_13.txt","be needed, are matters of strategy to be decided by the Army",1,"1942-09-28","1942","09","28"
"55","Moley_newsweek_1942-09-28_20_13.txt","and the Navy. There is no reason now to assume that this",1,"1942-09-28","1942","09","28"
"56","Moley_newsweek_1942-09-28_20_13.txt","war will have to be fought with the exact types of plane",1,"1942-09-28","1942","09","28"
"57","Moley_newsweek_1942-09-28_20_13.txt","already in production. But it does seem likely that whatever is new",1,"1942-09-28","1942","09","28"
"58","Moley_newsweek_1942-09-28_20_13.txt","or startling in the planes that will come off the production line",1,"1942-09-28","1942","09","28"
"59","Moley_newsweek_1942-09-28_20_13.txt","for some time to come will be a modification and improvement of",1,"1942-09-28","1942","09","28"
"60","Moley_newsweek_1942-09-28_20_13.txt","basic designs that now exist. “Leaders in the industry here and elsewhere",1,"1942-09-28","1942","09","28"
"61","Moley_newsweek_1942-09-28_20_13.txt","have been stressing the im- portance of carriers for a long time,",1,"1942-09-28","1942","09","28"
"62","Moley_newsweek_1942-09-28_20_13.txt","and point to the number of excellent cargo planes already in production.",1,"1942-09-28","1942","09","28"
"63","Moley_newsweek_1942-09-28_20_13.txt","The cam- paign of Mr. Kaiser has heavily under- scored their importance.",1,"1942-09-28","1942","09","28"
"64","Moley_newsweek_1942-09-28_20_13.txt","He can have the immense satisfaction of knowing that he has directed",1,"1942-09-28","1942","09","28"
"65","Moley_newsweek_1942-09-28_20_13.txt","the nation’s atten- tion to the value of large carriers. Everyone will",1,"1942-09-28","1942","09","28"
"66","Moley_newsweek_1942-09-28_20_13.txt","wish him well in his new project.",1,"1942-09-28","1942","09","28"
"67","Moley_newsweek_1942-10-19_20_16.txt","? NEWSWEEK Perspective U. S, Three Governorships by RAYMOND As we come",2,"1942-10-19","1942","10","19"
"68","Moley_newsweek_1942-10-19_20_16.txt","to mid-October, two political conclusions are clear. One is a drift toward",2,"1942-10-19","1942","10","19"
"69","Moley_newsweek_1942-10-19_20_16.txt","Republican candidates; the other is a prospective small vote. These two signs",2,"1942-10-19","1942","10","19"
"70","Moley_newsweek_1942-10-19_20_16.txt","may or may not have something in common. My impression is that",2,"1942-10-19","1942","10","19"
"71","Moley_newsweek_1942-10-19_20_16.txt","they are not related. The small vote will come from many contributing",2,"1942-10-19","1942","10","19"
"72","Moley_newsweek_1942-10-19_20_16.txt","causes. First, a lot of people are in the Army and Navy.",2,"1942-10-19","1942","10","19"
"73","Moley_newsweek_1942-10-19_20_16.txt","Second, a lot .more are too busy to think about politics. :",2,"1942-10-19","1942","10","19"
"74","Moley_newsweek_1942-10-19_20_16.txt","An election is a sort of little war, and many vote merely",2,"1942-10-19","1942","10","19"
"75","Moley_newsweek_1942-10-19_20_16.txt","to participate in a contest. Now a real war captures the spirit",2,"1942-10-19","1942","10","19"
"76","Moley_newsweek_1942-10-19_20_16.txt","of contention in people. A great many people have moved because of",2,"1942-10-19","1942","10","19"
"77","Moley_newsweek_1942-10-19_20_16.txt","their employment, and while a lot of these still have the technical",2,"1942-10-19","1942","10","19"
"78","Moley_newsweek_1942-10-19_20_16.txt","qualifications for voting, they are in strange surroundings and the normal political",2,"1942-10-19","1942","10","19"
"79","Moley_newsweek_1942-10-19_20_16.txt","pressures on them are gone. Many: thousands have moved from rural districts",2,"1942-10-19","1942","10","19"
"80","Moley_newsweek_1942-10-19_20_16.txt","to cities and know little of urban registration.rules,-- These perfectly clear causes,",2,"1942-10-19","1942","10","19"
"81","Moley_newsweek_1942-10-19_20_16.txt",", with, a number of additional ones, will account for a light",2,"1942-10-19","1942","10","19"
"82","Moley_newsweek_1942-10-19_20_16.txt","vote. It is unnecessary to characterize it as apathy. The Republican drift",2,"1942-10-19","1942","10","19"
"83","Moley_newsweek_1942-10-19_20_16.txt","is unmistakable (see Periscope Preview) . Vast numbers of people.are. dissatisfied with",2,"1942-10-19","1942","10","19"
"84","Moley_newsweek_1942-10-19_20_16.txt","the con- duct of the war at home and abroad. The rubber",2,"1942-10-19","1942","10","19"
"85","Moley_newsweek_1942-10-19_20_16.txt","debacle alone will lose the Administration countless votes. The President’s scolding of",2,"1942-10-19","1942","10","19"
"86","Moley_newsweek_1942-10-19_20_16.txt","farmers has made no new city and labor votes but has lost",2,"1942-10-19","1942","10","19"
"87","Moley_newsweek_1942-10-19_20_16.txt","him thousands in agri- cultural regions. The New Deal has led people",2,"1942-10-19","1942","10","19"
"88","Moley_newsweek_1942-10-19_20_16.txt","to expect so much that they tend to blame it for every",2,"1942-10-19","1942","10","19"
"89","Moley_newsweek_1942-10-19_20_16.txt","discomfort. In this off year, gubernatorial cam- ‘paigns are indicative of the",2,"1942-10-19","1942","10","19"
"90","Moley_newsweek_1942-10-19_20_16.txt","trend. Within the month I have made some firsthand study in three",2,"1942-10-19","1942","10","19"
"91","Moley_newsweek_1942-10-19_20_16.txt","widely sepa- rated states—New York, Kansas and California. In New York, a",2,"1942-10-19","1942","10","19"
"92","Moley_newsweek_1942-10-19_20_16.txt","curious mix-up in party behavior is evident already. Bennett, who is a",2,"1942-10-19","1942","10","19"
"93","Moley_newsweek_1942-10-19_20_16.txt","pretty un- inspiring candidate despite the popu- larity of his manager Farley,",2,"1942-10-19","1942","10","19"
"94","Moley_newsweek_1942-10-19_20_16.txt","is stronger in upstate Republican New York than any candidate in years",2,"1942-10-19","1942","10","19"
"95","Moley_newsweek_1942-10-19_20_16.txt","but weaker in the big city. As things look now, Dewey may",2,"1942-10-19","1942","10","19"
"96","Moley_newsweek_1942-10-19_20_16.txt","come close to the un- precedented feat of carrying the city as",2,"1942-10-19","1942","10","19"
"97","Moley_newsweek_1942-10-19_20_16.txt","a Republican. This creates an em- barrassment of sorts for both Dewey",2,"1942-10-19","1942","10","19"
"98","Moley_newsweek_1942-10-19_20_16.txt","and Bennett. Dewey cannot attack the Roosevelt Administration vigorously for fear of",2,"1942-10-19","1942","10","19"
"99","Moley_newsweek_1942-10-19_20_16.txt","losing the city. Bennett cannot . OCTOBER Patent Office MOLEY 1 talk",2,"1942-10-19","1942","10","19"
"100","Moley_newsweek_1942-10-19_20_16.txt","much about the President for teal of losing support upstate. But Dewey",2,"1942-10-19","1942","10","19"
"101","Moley_newsweek_1942-10-19_20_16.txt","| can afford to coast because, if the pol are correct, nothing",2,"1942-10-19","1942","10","19"
"102","Moley_newsweek_1942-10-19_20_16.txt","short of the com. | mission of homicide or arson could lose",2,"1942-10-19","1942","10","19"
"103","Moley_newsweek_1942-10-19_20_16.txt","him the election. Kansas is interesting this year. The Republicans had a",2,"1942-10-19","1942","10","19"
"104","Moley_newsweek_1942-10-19_20_16.txt","spirited -primary contest. Senator Reed tried for the Republican nomination for governor",2,"1942-10-19","1942","10","19"
"105","Moley_newsweek_1942-10-19_20_16.txt","on a crack-down-on-labor platform. He ran third. Aridrew Schoeppel, a clean-cut and",2,"1942-10-19","1942","10","19"
"106","Moley_newsweek_1942-10-19_20_16.txt","respected lawyer. froma. small city { in Western Kahsas, won. He is",2,"1942-10-19","1942","10","19"
"107","Moley_newsweek_1942-10-19_20_16.txt","opposed | 4 by William Burke, who has held various. appointive offices",2,"1942-10-19","1942","10","19"
"108","Moley_newsweek_1942-10-19_20_16.txt","from Washington an q who ran and lost in 1940. It looks",2,"1942-10-19","1942","10","19"
"109","Moley_newsweek_1942-10-19_20_16.txt","li an easy victory for Schoeppel. a There is real color in",2,"1942-10-19","1942","10","19"
"110","Moley_newsweek_1942-10-19_20_16.txt","the Californ fight. Olson was elected in-1988 by a” most indiscriminate collection",2,"1942-10-19","1942","10","19"
"111","Moley_newsweek_1942-10-19_20_16.txt","of rceg! “h —ham-and-eggers, labor, New Dealers, Sinclairites, single taxers and socialists,",2,"1942-10-19","1942","10","19"
"112","Moley_newsweek_1942-10-19_20_16.txt","No one could~satisfy such a motley: following, and Olson has had a",2,"1942-10-19","1942","10","19"
"113","Moley_newsweek_1942-10-19_20_16.txt","riotous” time for four years. His opponent, Earl” Warren, now Attorney General,",2,"1942-10-19","1942","10","19"
"114","Moley_newsweek_1942-10-19_20_16.txt","im- 4 presses those who know him as a man’? of unique",2,"1942-10-19","1942","10","19"
"115","Moley_newsweek_1942-10-19_20_16.txt","integrity and steadiness. He” was unopposed in i the Republican pri- |",2,"1942-10-19","1942","10","19"
"116","Moley_newsweek_1942-10-19_20_16.txt","mary, and in the Democratic primary he ran Olson a rather close",2,"1942-10-19","1942","10","19"
"117","Moley_newsweek_1942-10-19_20_16.txt","race. ~*~ 4a The sole appeal of Olson is his | devotion",2,"1942-10-19","1942","10","19"
"118","Moley_newsweek_1942-10-19_20_16.txt","to the President. He made hay * when the Pregident visited California.",2,"1942-10-19","1942","10","19"
"119","Moley_newsweek_1942-10-19_20_16.txt","| According to the announcement of the 4 Democratic Committee of Los",2,"1942-10-19","1942","10","19"
"120","Moley_newsweek_1942-10-19_20_16.txt","Olson stuck to the distinguished visitor’ like a burr.in the mane of",2,"1942-10-19","1942","10","19"
"121","Moley_newsweek_1942-10-19_20_16.txt","a lion. He was in the automobile with the Presi- | dent",2,"1942-10-19","1942","10","19"
"122","Moley_newsweek_1942-10-19_20_16.txt","as they toured the plants in Los | Angeles and San Diego",2,"1942-10-19","1942","10","19"
"123","Moley_newsweek_1942-10-19_20_16.txt","and visited | naval and marine establishments. They also visited an old",2,"1942-10-19","1942","10","19"
"124","Moley_newsweek_1942-10-19_20_16.txt","mission. One cannot help speculating upon the meditations. of the two. as",2,"1942-10-19","1942","10","19"
"125","Moley_newsweek_1942-10-19_20_16.txt","they contemplated the venerable beauty of San Juan Capis- ; trano. Surely",2,"1942-10-19","1942","10","19"
"126","Moley_newsweek_1942-10-19_20_16.txt","their thoughts were far from the political campaign. Perhaps the President’s visit",2,"1942-10-19","1942","10","19"
"127","Moley_newsweek_1942-10-19_20_16.txt","has saved Olson, ‘ but late reports still favor Warren. The election",2,"1942-10-19","1942","10","19"
"128","Moley_newsweek_1942-10-19_20_16.txt","of Warren and Dewey | in the two big states on opposite",2,"1942-10-19","1942","10","19"
"129","Moley_newsweek_1942-10-19_20_16.txt","sides | ‘of the country would be a considerable | return toward",2,"1942-10-19","1942","10","19"
"130","Moley_newsweek_1942-10-19_20_16.txt","a political balance in ‘ this country, especially since there stretches between",2,"1942-10-19","1942","10","19"
"131","Moley_newsweek_1942-10-19_20_16.txt","them an almost un- | cite ay olan apap ak. governors now",2,"1942-10-19","1942","10","19"
"132","Moley_newsweek_1942-10-19_20_16.txt","in office.",2,"1942-10-19","1942","10","19"
"133","Moley_newsweek_1942-11-16_20_20.txt","lationist,” however, House lowest opposition leaders Office Willkie Rep. isolationist was was",3,"1942-11-16","1942","11","16"
"134","Moley_newsweek_1942-11-16_20_20.txt","of the war effort and is liked trusted by most Republican leaders.",3,"1942-11-16","1942","11","16"
"135","Moley_newsweek_1942-11-16_20_20.txt","Will the country be more conserva- Yes, well on into the postwar",3,"1942-11-16","1942","11","16"
"136","Moley_newsweek_1942-11-16_20_20.txt","The men thrown into the lime- are, in the main, middle-of-the- steady",3,"1942-11-16","1942","11","16"
"137","Moley_newsweek_1942-11-16_20_20.txt","people. A lot of extremists coattail riders went down. This is not",3,"1942-11-16","1942","11","16"
"138","Moley_newsweek_1942-11-16_20_20.txt","a flash in the pan. It a change in the national temper",3,"1942-11-16","1942","11","16"
"139","Moley_newsweek_1942-11-16_20_20.txt","some time to come. What about Jim Farley’s future? An of the",3,"1942-11-16","1942","11","16"
"140","Moley_newsweek_1942-11-16_20_20.txt","vote in the various shows that the defeat of his in New",3,"1942-11-16","1942","11","16"
"141","Moley_newsweek_1942-11-16_20_20.txt","York can be ascribed to upturn against the Adminis- Throughout the nation,",3,"1942-11-16","1942","11","16"
"142","Moley_newsweek_1942-11-16_20_20.txt","Farley continue to be respected and sup- by conservative Democrats, and may",3,"1942-11-16","1942","11","16"
"143","Moley_newsweek_1942-11-16_20_20.txt","possibly see them seriously for the control of the party. Will the",3,"1942-11-16","1942","11","16"
"144","Moley_newsweek_1942-11-16_20_20.txt","war effort be more vigorous prosecuted? Yes. The tonic effect of election",3,"1942-11-16","1942","11","16"
"145","Moley_newsweek_1942-11-16_20_20.txt","will put zest into the in Congress, into industrial generally, and into",3,"1942-11-16","1942","11","16"
"146","Moley_newsweek_1942-11-16_20_20.txt","the small and agricultural areas. Labor also and publicans, the of James",3,"1942-11-16","1942","11","16"
"147","Moley_newsweek_1942-11-16_20_20.txt","whom league, office election Congress winning himself. the over. an. feuding ing,”",3,"1942-11-16","1942","11","16"
"148","Moley_newsweek_1942-11-16_20_20.txt","Christian does the party, alike burden onstrate, Herald will be less confident",3,"1942-11-16","1942","11","16"
"149","Moley_newsweek_1942-11-16_20_20.txt","of their The desire to win the war will, Public morale will",3,"1942-11-16","1942","11","16"
"150","Moley_newsweek_1942-11-16_20_20.txt","be better be- the people have taken over the of morale-building themselves.",3,"1942-11-16","1942","11","16"
"151","Moley_newsweek_1942-11-16_20_20.txt","its the wholeheartedly tions to they tory where. Is this all due",3,"1942-11-16","1942","11","16"
"152","Moley_newsweek_1942-11-16_20_20.txt","to protest against the effort of the Administration? No. in part. It",3,"1942-11-16","1942","11","16"
"153","Moley_newsweek_1942-11-16_20_20.txt","is the continuation of undercurrent that began in some sections of the",3,"1942-11-16","1942","11","16"
"154","Moley_newsweek_1942-11-16_20_20.txt","Middle West as as 1936. It has grown in every since, until,",3,"1942-11-16","1942","11","16"
"155","Moley_newsweek_1942-11-16_20_20.txt","as a result of this . Republican governors will hold in states",3,"1942-11-16","1942","11","16"
"156","Moley_newsweek_1942-11-16_20_20.txt","with approximately three- of the population of the nation minority as have",3,"1942-11-16","1942","11","16"
"157","Moley_newsweek_1942-11-16_20_20.txt","greatly increased representa- in Congress. This tide is not likely recede for",3,"1942-11-16","1942","11","16"
"158","Moley_newsweek_1942-11-16_20_20.txt","a considerable time and it well go much farther. full the as",3,"1942-11-16","1942","11","16"
"159","Moley_newsweek_1942-11-16_20_20.txt","play ties halted.” mand W. What about straw votes? Polls may useful",3,"1942-11-16","1942","11","16"
"160","Moley_newsweek_1942-11-16_20_20.txt","in pointing out trends. But more accurate pre-election polls the by the",3,"1942-11-16","1942","11","16"
"161","Moley_newsweek_1942-11-16_20_20.txt","less value they have as because voters are influenced Mayor cratic man",3,"1942-11-16","1942","11","16"
"162","Moley_newsweek_1942-11-16_20_20.txt","them. The best commentators still it necessary to travel, to talk with",3,"1942-11-16","1942","11","16"
"163","Moley_newsweek_1942-11-16_20_20.txt","reelect Albert Nash the Raymond observers on the spot and consider generally",3,"1942-11-16","1942","11","16"
"164","Moley_newsweek_1942-11-16_20_20.txt","how current hap- are likely to affect voters. Poli- is still an",3,"1942-11-16","1942","11","16"
"165","Moley_newsweek_1942-11-16_20_20.txt","art, not a science. & appeared NEWSWEEK and both were reelected. Fish,",3,"1942-11-16","1942","11","16"
"166","Moley_newsweek_1942-11-16_20_20.txt","goes to his thirteenth term in the by the scant margin of",3,"1942-11-16","1942","11","16"
"167","Moley_newsweek_1942-11-16_20_20.txt","4,062 votes, of his career. He won despite the of President- Roosevelt",3,"1942-11-16","1942","11","16"
"168","Moley_newsweek_1942-11-16_20_20.txt","and of his own party—Wendell L. and Gov.-elect Thomas E. Dewey. Clare",3,"1942-11-16","1942","11","16"
"169","Moley_newsweek_1942-11-16_20_20.txt","E. Hoffman, an outstanding before Dec. 7, whose defeat earnestly desired by",3,"1942-11-16","1942","11","16"
"170","Moley_newsweek_1942-11-16_20_20.txt","the New Deal, reelected in Michigan. But pre-Pearl Harbor interventionists fared well—Gov.",3,"1942-11-16","1942","11","16"
"171","Moley_newsweek_1942-11-16_20_20.txt","Harold E. Stassen Sen. Joseph H. Ball, Minnesota Re- who were attacked",3,"1942-11-16","1942","11","16"
"172","Moley_newsweek_1942-11-16_20_20.txt","bitterly in primary campaigns for their support Mr. Roosevelt before Dec. 7,",3,"1942-11-16","1942","11","16"
"173","Moley_newsweek_1942-11-16_20_20.txt","and Sen. E. Murray, Montana Democrat, Sen. Burton K. Wheeler, his col-",3,"1942-11-16","1942","11","16"
"174","Moley_newsweek_1942-11-16_20_20.txt","had accused of “trying to ride into on the coattails of war",3,"1942-11-16","1942","11","16"
"175","Moley_newsweek_1942-11-16_20_20.txt","fever.” President Roosevelt’s comment on the was brief: he assumed the new",3,"1942-11-16","1942","11","16"
"176","Moley_newsweek_1942-11-16_20_20.txt","would be as much in favor of the war as the Chief",3,"1942-11-16","1942","11","16"
"177","Moley_newsweek_1942-11-16_20_20.txt","Executive He was expressing only part of consensus of commentators the country",3,"1942-11-16","1942","11","16"
"178","Moley_newsweek_1942-11-16_20_20.txt","The mandate, it was agreed, was for end to inefficiency and bureaucratic",3,"1942-11-16","1942","11","16"
"179","Moley_newsweek_1942-11-16_20_20.txt","in Washington. “It will be surpris- wrote Roscoe Drummond in The Science",3,"1942-11-16","1942","11","16"
"180","Moley_newsweek_1942-11-16_20_20.txt","Monitor, “if the election not have a emaabeneng effect upon Administration.” As",3,"1942-11-16","1942","11","16"
"181","Moley_newsweek_1942-11-16_20_20.txt","for its effect upon the Republican } commentators and GOP leaders ©",3,"1942-11-16","1942","11","16"
"182","Moley_newsweek_1942-11-16_20_20.txt","called upon the party to realize the of victory: let the party",3,"1942-11-16","1942","11","16"
"183","Moley_newsweek_1942-11-16_20_20.txt","now dem- said the Republican New York Tribune, “that it has learned",3,"1942-11-16","1942","11","16"
"184","Moley_newsweek_1942-11-16_20_20.txt","by blunders, and possesses the ability and bravery to support the war",3,"1942-11-16","1942","11","16"
"185","Moley_newsweek_1942-11-16_20_20.txt","effort and to place in key posi- men sufficiently wise and farseeing",3,"1942-11-16","1942","11","16"
"186","Moley_newsweek_1942-11-16_20_20.txt","take command in a national crisis. If do not give this proof",3,"1942-11-16","1942","11","16"
"187","Moley_newsweek_1942-11-16_20_20.txt",". . . their vic- will be an empty success leading no-",3,"1942-11-16","1942","11","16"
"188","Moley_newsweek_1942-11-16_20_20.txt","If they live up to their opportuni- leader. Announcing his retirement GOP",3,"1942-11-16","1942","11","16"
"189","Moley_newsweek_1942-11-16_20_20.txt","National Chairman to give his time to Congressional duties, he said Republicans",3,"1942-11-16","1942","11","16"
"190","Moley_newsweek_1942-11-16_20_20.txt","would “devote themselves Americans to winning the war and not politics.” their",3,"1942-11-16","1942","11","16"
"191","Moley_newsweek_1942-11-16_20_20.txt","to power cannot be The attitude of the Republican com- was set",3,"1942-11-16","1942","11","16"
"192","Moley_newsweek_1942-11-16_20_20.txt","forth soberly by Rep. Joseph Martin Jr. of Massachusetts, House There were",3,"1942-11-16","1942","11","16"
"193","Moley_newsweek_1942-11-16_20_20.txt","three outstanding defeats in elections aside from the beatings taken candidates. The",3,"1942-11-16","1942","11","16"
"194","Moley_newsweek_1942-11-16_20_20.txt","powerful machine of Frank Hague of Jersey City, Demo- boss of New",3,"1942-11-16","1942","11","16"
"195","Moley_newsweek_1942-11-16_20_20.txt","Jersey and a vice chair- of the National Committee, failed to Sen.",3,"1942-11-16","1942","11","16"
"196","Moley_newsweek_1942-11-16_20_20.txt","William H. Smathers over W. Hawkes, Republican. The Kelly- machine of Chicago",3,"1942-11-16","1942","11","16"
"197","Moley_newsweek_1942-11-16_20_20.txt","was trounced by victory of Senator Brooks over Rep. S. McKeough. And",3,"1942-11-16","1942","11","16"
"198","Moley_newsweek_1942-11-16_20_20.txt","Democrats march likely to quarrel through 1944",3,"1942-11-16","1942","11","16"
"199","Moley_newsweek_1942-11-16_20_20.txt","showrooms, you must wait until victory enjoy this superlative instrument. end by",3,"1942-11-16","1942","11","16"
"200","Moley_newsweek_1942-11-16_20_20.txt","buying War Bonds! needs But you can prepare for the war's earlier",3,"1942-11-16","1942","11","16"
"201","Moley_newsweek_1942-11-16_20_20.txt","your investment, Your country and you will building soundly for the future,",3,"1942-11-16","1942","11","16"
"202","Moley_newsweek_1942-11-16_20_20.txt","when may want to purchase a home, a car, television set, or",3,"1942-11-16","1942","11","16"
"203","Moley_newsweek_1942-11-16_20_20.txt","a Capehart. Your Capehart dealer also offers counsel on other musical requirements",3,"1942-11-16","1942","11","16"
"204","Moley_newsweek_1942-11-16_20_20.txt","the selection of a piano, an organ, instruments, sheet music, recordings. Capehart",3,"1942-11-16","1942","11","16"
"205","Moley_newsweek_1942-11-16_20_20.txt","Division of the Farnsworth vision & Radio Corporation, Ft. Wayne, - FARNSWORTH",3,"1942-11-16","1942","11","16"
"206","Moley_newsweek_1942-11-16_20_20.txt","REPRODUCTION —™TELEVISION to be you a you . . . band The",3,"1942-11-16","1942","11","16"
"207","Moley_newsweek_1942-11-16_20_20.txt","Tele- Ind. “The Engulfed Cathedral,” by Claude Debussy, painted for the Capehart",3,"1942-11-16","1942","11","16"
